x1,x2,y
0.3222689121480671,0.2502288744600243,1
1.57141087562922,2.0018997716255136,0
-0.35735189812545576,-1.1860005038910375,1
-1.4439906160974332,-1.8322569797707684,0
-2.6541145068058505,-0.9453121269917197,0
-1.3785138472153005,2.7985043151984446,0
0.34625295750026375,-0.9163377658169547,1
0.4828056059621759,-2.1648197919258267,0
-0.33573750478678255,0.7574059285263832,1
-0.0666130092452919,-0.5893271960740547,1
2.9630903333981893,2.2818885728935623,0
0.7404357489566404,0.4162641670936966,1
0.7239628789475043,-1.7921273530654005,0
-0.6291735404140884,-2.763242802654604,0
-0.14672377507903978,0.2581475037459793,1
-1.6335015833807425,2.7841730829930826,0
2.4567276656234522,1.3328594127354352,0
0.20031977259217548,2.2198149578861095,0
-2.2160859370592227,1.7430587656493097,0
-2.25107511619891,1.765263975296433,0
-1.3453945904918583,2.2625434861091334,0
2.664252562952387,-2.107224183569306,0
-0.22394636960763892,2.885924268976111,0
-0.09955538416112031,2.181285135087271,0
0.5323891327879191,-0.7480205524823891,1
-1.2852986668447788,-1.7806614534834764,0
1.5707891482661829,-0.6807569590618328,1
0.06765277320450691,-0.04604711999290867,1
0.4636741753987872,2.193462873747313,0
2.884436061500576,-0.5544947485570981,0
1.9651135326378188,1.5871667679283057,0
0.44117370873343953,2.736282861671599,0
-1.7971529068295833,-2.3444147381422713,0
2.1237718017325324,-0.36510110019750996,1
2.0818131252423626,2.35854123117249,0
-2.6252544382855714,2.3007885779163644,0
-0.3100856677834667,0.06259493402539329,1
0.7595550665592614,2.5582956403805204,0
-2.8853034334214156,-0.1389391900930974,0
1.1263322545833638,1.336241746189371,1
1.1551945892226474,-2.193389223551269,0
-1.2036264697699126,-0.8477068474979195,1
1.8266232460770304,-1.3274407655126819,0
-1.735770216796781,2.744688114228577,0
-2.9468202893191866,2.9869251340918694,0
1.0609277931443737,1.9708157966947022,0
-1.232283621922841,-2.91410833399764,0
1.4272171113691803,2.0048675820040547,0
1.4428567917211144,-2.1428982761949684,0
1.520567533541815,1.6135366926458463,0
0.9512430940203291,1.5966955967735172,0
2.075528638066393,0.6816246854247505,1
-2.4683717161819256,-0.07423314199673481,0
-2.53410399197037,-0.554741813805415,0
-0.5573610652462344,-2.6039409351585503,0
-0.9070767961831239,-2.334011407252111,0
1.8494112600553327,2.6861281557868244,0
-2.5661011484523684,2.7306912437502087,0
0.1354595960204712,-1.2026059322767566,0
-2.538827548343019,0.0037456084225069297,0
1.7670932669444923,1.2425188636001891,0
-2.698643931216157,-2.562588987792579,0
-0.5827603042041773,-1.2282570357123404,1
-1.605694061663713,-1.3139730065477184,0
1.8208964597813075,2.5753683217911236,0
-0.5693838328346015,2.4366660127949826,0
-1.0710257925127082,-0.14137808193725032,1
-1.6438260131040017,0.8428562530550638,1
2.8738866910488534,0.6209585762602718,0
-0.8531154953187068,0.8869046759431702,1
-2.2624759292076746,2.3319544815923923,0
0.018503704679018185,-0.3039015477621474,1
0.5151887307211149,0.7487031767364147,1
-2.569345162640922,1.0957033273404146,0
-1.5484099181068225,1.283715795039539,1
1.9352087663051805,1.823751045315122,0
0.3150058044473347,0.12101935386450702,1
-2.1427442319635297,1.6520769024188136,0
-1.3715437173197138,-0.019827463092320752,1
-1.2943554424348998,-2.1970298220018414,0
0.7773461813504197,-2.674007791062577,0
1.4918714047572,-1.0944792284333,1
-2.9991918419730883,0.06677483542337903,0
-2.7188885488343812,-1.3429826530746032,0
1.2418589247342968,-2.6238622702688046,0
2.036030954136014,-2.9770804640485014,0
-1.5190567847885865,1.4454243369124287,0
-1.1023791016241593,-2.3886456716039186,0
-0.8385964871974325,-1.3776402816928468,1
2.05627141296333,-1.1199124944891412,0
1.7335948306560436,2.3512328688644084,0
-0.3970954825408226,2.459658863126352,0
-0.7360916762208429,2.7844704989406495,0
-2.4642628528465624,1.1221155990194562,0
-0.03711575725842797,-0.6741071672661176,1
0.7962712724916052,1.2231425498059867,1
-2.9738203820981455,-1.9982814675168077,0
1.278276303805912,0.998312481469239,1
2.7962850307720633,1.566226741504698,0
2.704636246388028,1.2152430092088418,0
-1.211686748163341,-2.367810466494861,0
1.6909431800696133,0.8648953288554955,1
-2.7108839256402226,-0.8396972045941302,0
2.740798892905717,0.002406874261207115,0
-0.40362518388177193,-0.25380236904423636,1
-1.7467036559690177,-0.787756974811229,1
